,name
22991,Barra - CIDADE JARDIM - Parque Olímpico
22992,Excellent apartment with wide ocean view
22993,Casa da Nuvem - Quarto 4
22994,Apart-Hotel  de lujo en Copacabana
22995,Quarto Privado 12 m. C/ varanda
22996,Apartamento delicioso na Gávea
22997,Quarto 2 básico
22998,Apartamento na Lagoa / Ipanema
22999,"Copacabana Flat, Near the Beach"
23000,Alugo Periodo paraolímpico!
23001,"Charming Private Room in Ipanema, Rio de Janeiro."
23002,"Apartamento Ipanema,2 quartos,localização central"
23003,Love Copacabana
23004,Copacabana FLAT Praia e Metrô
23005,Quarto 9 Camas LE HOUSE HOSTEL
23006,"Olimpíadas, Apartamento proximo ao Parque Olímpico"
23007,QUARTO PARA TEMPORADA
23008,Riocentro 2 quartos+2 banhos em condominio fechado
23009,Quarto para paraolimpíadas 2016
23010,Excelente local na praia do Arpoador Copacabana
23011,LINDO CONJUGADO PARA TEMPORADA
23012,Apto Ipanema Prudente Moraes.
23013,Apartamento Familiar na Lagoa
23014,Ótimo quarto e localização no Rio de Janeiro
23015,Ao lado do Rio Centro Barra Olimpica
23016,"Apartamento em copacabana, perfeito para temporada"
23017,Alfa Ritz - 2 quartos - mar e lagoa
23018,Ótimo Apartamento em Copacabana 512
23019,Casa Surf Pontal Recreio
23020,Private Room with Sea View and Balcony
23021,Quarto na Praia da Barra
23022,"Quarto 12m. TV acabo,Wi-fi cama Box"
23023,Modern loft in Lapa - Rio de Janeiro/RJ
23024,House Mama Cama & Café
23025,Zefa - Bed and Breakfast
23026,Solar Chácara - House / Apartment Suite 01
23027,Paraolimpíadas Lar Doce Lar
23028,Casa Inteira Rio de Janeiro
23029,Rio Barra da Tijuca Wifi and Tranquility.
23030,"4 BEDROOMS, BEST PLACE IN COPACABANA, NEAR IPANEMA"
23031,Belo Apartamento Ipanema
23032,QUART CONFOR SOLTE/ MOÇAS  FÉRIAS CONVENÇÕES TRABA
23033,RESERVA PONTAL BEACH (Full Sea View)
23034,RESERVA PONTAL BEACH (Full Sea View)
23035,Felicidade.
23036,Charming 3BDR in Copacabana/Ipanema near the Metro
23037,Quarto em apartamento na Barra
23038,Sunny 2 bedroom apartment
23039,Boemia Carioca Sua casa no Rio
23040,2 quartos privativos com varanda em Laranjeiras
23041,BC..quiet 1 bedroom apartment beggining of IPANEMA
23042,Casa Linda no Pedra de Itaúna | Barra
23043,RE.. BIG AND CLASSIC 2 BEDROOM IN ARPOADOR
23044,Apartamento com o seu quarto!
23045,VS604 Ipanema Front Beach Best Apartment
23046,VS502 - Excelente Apartamento na Praia de Ipanema
23047,Catete - Cantinho do Parque
23048,SUITE QTO INTEIRO C/ AR COND VISTA MAR
23049,QTO INTEIRO C/ BANHEIRO PRIVADO AR COND VISTA MAR
23050,Perfect Location in Ipanema Beach
23051,Itanhangá Bucólico 2
23052,Room near Paraolimpyc games with breakfast!!
23053,Room near Paralympic Games!
23054,"Aconchegante apto , mobiliado, imperdível"
23055,Alugo este ótimo apto!
23056,Quarto próximo ao Parque Olímpico
23057,Copacabana 1 AN
23058,Cobertura Duplex Na Barra #85
23059,3 quartos para até 6 pessoas!
23060,Confortable room in a Rio de Janeiro Village
23061,Quarto aconchegante na Barra da Tijuca
23062,RioCentro / Cidade Olímpica / Barra da Tijuca
23063,A great studio near Olympic Park
23064,Apartamento em Copacabana a 150 metros da Praia
23065,Para dormir no Flamengo
23066,Room with ample space exclusive for guests.
23067,Room with ample space in Laranjeiras
23068,Casa em Condomínio prox a Recreio dos Bandeirantes
23069,Apartamento 2 quartos Edif. na praia d Copacabana
23070,Aconchego e localização privilegiada em Botafogo
23071,"Apto para Reveillon, férias de Janeiro e Carnaval"
23072,Welcome to The Bike House - double room III
23073,Your house in Barra da Tijuca
23074,Quarto em melhor localização em Ipanema.
23075,Ricamar de Copa
23076,Rio Barra Beach Room
23077,Sinta-se em casa na Lapa
23078,Apartamento super aconchegante
23079,Suíte Luxuosa Recreio!!!
23080,"Quarto para roteiro praia, gastronomia e cultura."
23081,Leblon 2 quadras da praia charmoso e equipado .
23082,Suíte completa Barra da Tijuca
23083,Goiabeira Guest House - Suíte Reversível
23084,Rio de Janeiro Front Beach Copacanana  With  WIFI
23085,Aconchego no coração da Lapa
23086,Recanto de Copacabana
23087,Quarto em apartamento aconchegante no Meier
23088,APT FOR RENT RIO DE JANEIRO - PER PERIOD OR SEASON
23089,Casa linda com vista espetacular para as montanhas
23090,Quarto Barra da Tijuca
23091,Charming 1 bedroom apartment amazingly located
23092,Ampla Suíte com varanda no Humaitá
23093,"Apartamanto Av. Atlântica nº 3806, Copacabana"
23094,A mini-suite at Copacabana beach!
23095,"Apê lindo, aconchegante e bem localizado ."
23096,Apartamento Praia do Flamengo Próximo metro e Lapa
23097,AMAZING FLAT IPANEMA 2BDR Y1-0021
23098,Quarto e Sala Centro Histórico RJ
23099,Grande e charmoso apartamento com tudo perto
23100,Apartamento charmoso e confortável na Barra
23101,Cartão postal em 1 quarto.
23102,Linda cobertura perto praia
23103,Flat no Alfa Barra
23104,Aluguel de Temporada Rio de Janeiro
23105,Apartamento Santa Clara
23106,Quarto solar com banheiro privativo
23107,Alugo diárias na Barra da Tijuca
23108,Silencioso Apartamento Para Até 4 Pessoas!
23109,Casa IGBA - Santa Teresa - Yellow Room
23110,Quarto a duas quadras da praia do Leblon
23111,Próximo Jeunesse Arena/ Rock In Rio
23112,"POST-REVEILLON-LEBLON/2*Block Beach,METRÓJard.Alah"
23113,Apartamento ou quarto para as Paralimpíadas.
23114,Quiet oasis in Copacabana 2 bedrooms patio w/tree
23115,apartamento compartilhado (vaga) Recreio/RJ
23116,Quarto privativo
23117,Apartamento com deck em Santa teresa
23118,Alugo quarto casal Temporada
23119,Agradável e silencioso apartamento em Copacabana.
23120,Quarto bem localizado
23121,BARRA 3: Excelente quarto perto do Rio Centro.
23122,Great spot in Apart with pool
23123,BARRA 3: Excelente quarto casal perto Rio Centro.
23124,BARRA 3: ótimo quarto para duas pessoas.
23125,Apartamento  próximo do Estádio  Maracanâ e Uerj.
23126,"Above Copacabana and Ipanema, in the favela Pavao"
23127,Espaço agradável em Ipanema
23128,House in the best location in Rio
23129,Suíte Copacabana Plus
23130,Charmoso e Confortável
23131,Apartment in Rio_01 bedroom
23132,SUNRISE BIG ROOM COPACABANA
23133,Rocinha House - Cozy Room
23134,Quiet apartment in Leme/Copa - near beach
23135,Ipanema área nobre
23136,Suite confortável na Barra da Tijuca
23137,Apartamento Coração do Leblon - R. Dias Ferreira!
23138,Uma Jóia no Parque Olímpico
23139,Apartamento Barata Ribeiro 450/806 - Copacabana
23140,Um cantinho aconchegante em frente ao mar
23141,Flamengo / Largo do Machado
23142,Apartamento em condomínio seguro e confortável
23143,Flat na praia de Copacabana
23144,Just 100 feet from the beach.
23145,IGBA House - Santa Teresa - Green Room
23146,Apto. 2 quartos - Cond. Sublime Max
23147,"Suite Barra, Rock in Rio & Rio Centro"
23148,IGBA House - Santa Teresa - Blue Room
23149,Ambiente familiar no melhor d Bangu
23150,COZY APARTMENT IN THE HEART OF IPANEMA
23151,Apart. a 50 m da praia de Ipanema
23152,Mil e uma noites cariocas
23153,Ipanema posto 9 conforto requinte silencio NOVO
23154,Quarto 2
23155,Quarto casal
23156,Apartamento próximo a Parque Olímpico
23157,Amazing apt in the heart of Copacabana!
23158,2 ou 3 quartos LEBLON próximo a praia e a Lagoa
23159,Ótima acomodação Turismo ou Estudo.
23160,Alugar o apartamento
23161,Trabalho ou Lazer Sossego Total
23162,Quarto aconchegante na zona sul RJ
23163,Apartamento a 5 minutos das Arenas
23164,Ótimo apartamento para diversão
23165,Leminho little precious
23166,Aluguel temporada
23167,ApartHotel na Barra da Tijuca
23168,Beach Block near main Hotels
23169,"Zona sul, laranjeiras, perto de tudo. Confortável"
23170,Flat BarraBella melhor ponto Praia Barra da Tijuca
23171,Apto 100m2 - Condominio Barra Village House
23172,RECREIO COM CONFORTO E SEGURANÇA
23173,PRAIA DO PEPÊ BARRA DA TIJUCA
23174,Copacabana 2 quartos muito confortável.
23175,Quarto casal na Barra perto praia
23176,Quarto solteiro Barra perto d praia
23177,"Quarto bicama, Barra, perto d praia"
23178,APT PRÓXIMO AO PARQUE OLÍMPICO
23179,"PefectQuarto, 1 min Praia Copacabana, 5 Ipanema"
23180,"Spacious Bedroom, one min away from Copacabana bea"
23181,ipanema  lo melhor do rio de janeiro
23182,"Quarto no coração de Copacabana, Posto 2 da praia."
23183,Sheraton Barra
23184,"Apto Rua Vinicius de Moraes, entre Lagoa e  Mar."
23185,"Recreio dos Bandeirantes, Villa del Sol"
23186,"Ocean view, great amenities in front of subway"
23187,Villa Del Sol Apartamento 421
23188,LINDA CASA NO VALE DAS VIDEIRAS EM ARARAS -
23189,Ipanema Apart 5☆ Near Ipanema and Copacabana Beach
23190,Elegante Duplex em Copacabana com vista do mar!
23191,Ótima localização e charme no coração da Barra
23192,"Lindo, Aconchegante, melhor rua do Bairro."
23193,Apartamento na quadra da praia de Copacabana
23194,Quarto privado/Private Bedroom(Copacabana/Ipanema)
23195,Final de Ano - 23/12/16 a 01/01/17.
23196,Cozy Studio in Copacabana
23197,Suíte confortável no melhor ponto de Botafogo
23198,Luxury Leblon 1 bedroom
23199,Apto linda vista perto praia e reserva natural
23200,"Apartamento com 2 quartos, 2 banheiros, uma sala"
23201,Best Place to stay iN Rio  Melhor lugar Ipanema
23202,Ótimo apartamento na melhor localização da Barra!
23203,APTO NA BARRA DO LADO DO ROCK IN RIO
23204,Apt. em Copacabana
23205,Ipanema 1B
23206,Copacabana 2B
23207,3 BEDs APT BY Copacabana-Ipanema (beach & Metro)
23208,Rio591-Mansion in Joa with swimming pool
23209,Botafogo's Green Gem
23210,Quarto Aconchegante
23211,IPANEMA EXCELENTE QUARTO A 1 QUADRA DA PRAIA!
23212,Quarto para Casal
23213,"Charming Ipanema apartm., best location & comfort"
23214,Itanhangá Bucólico 3
23215,(Hidden by Airbnb) ★Elizabeth 708★
23216,Small room at Copacabana Beach
23217,Apartment 2 Bedroom (Apart-Hotel) with services
23218,APTO NA BARRA DA TIJUCA RIO 2
23219,"Modern apto, 2 bedr, up to 6 pax. Heart of Ipanema"
23220,Double room 5 min walk from Copacabana and Ipanema
23221,IPANEMA FLAT VARANDA FECHADA 2 SUITES
23222,Cobertura Recreio dos Bandeirantes
23223,Arena Jeunesse / Parque Olímpico
23224,Charmoso Apartamento p/até 5 pessoas.
23225,"Copacabana ,1 Q Nossa Senha 914/902"
23226,Apartamento 02 Quartos - Perfeito para Férias!
23227,Apartamento em Copacabana !
23228,Linda suite entre Leblon e Barra otima localização
23229,Quartos próximos ao parque olímpico
23230,Apt 900m from the Pleasure Beach and Pontal
23231,Standing 3 rooms flat in Copacabana
23232,Best Location - Ipanema at Posto 9!
23233,Small bedroom in a perfect location at posto 9!
23234,Best location near the beach at Posto 9
23235,Alegria
23236,Quarto de solteiro com sacada
23237,Best place in Ipanema
23238,Luxuoso apartamento Copacabana
23239,Quarto aconchegante com bela vista
23240,Lindo apartamento na Av. Atalntica copacabana-rj
23241,Apto 02 quartos Av. Atlântica.
23242,Rio032-3 bd apartment beachfront in Copacabana
23243,"2 Quartos Vista Lagoa, Junto ao Parque Olímpico"
23244,Rental Copacabana Beach Post 6
23245,Copacabait
23246,"Chambre dans charmante maison, arborée, sûre."
23247,"Studio em Copacabana, quadra da praia."
23248,Copacabana 2AN
23249,Studio em Ipanema na quadra da praia.
23250,Qto casal no Recreio - Reveillon/Natal/Rock'n Rio
23251,"Pertinho da Praia, Limpo e confortável"
23252,Charming room in Apartment at Praca do Lido
23253,Clean and comfortable in Leblon
23254,"Achei! Loft  na praia, moderno e equipado."
23255,Quarto compartilhado Recreio e Barra da Tijuca
23256,(Hidden by Airbnb) ★Raul 805★
23257,Rio034-2 bedroom penthouse with breathtaking views
23258,Economic apartment with balcony in Copacabana
23259,"Room Barra da Tijuca,Rio de Janeiro"
23260,Lindo e confortável entre o mar e a montanha
23261,Lar doce lar
23262,Apartamento Bora Bora Barra RSB
23263,Quarto Salvador allender parque olímpico Riocentro
23264,A huge appartement or two nice appartements in one
23265,APARTAMENTO LEBLON
23266,Quarto privado  perto da praia com ar condicionado
23267,3- beddroom apartment for rent
23268,Amazing 2-bedroom flat in Ipanema
23269,Rio Design top Leblon
23270,Alugo quarto Copacabana
23271,Quarto confortável na praia de Botafogo
23272,ACOLHIDA CASEIRA NO CORAÇÃO DA ZONA SUL -BOTAFOGO
23273,"Show de Apê em Copacabana, perto da praia!!"
23274,Meu Apto em Copa
23275,LINDO APARTAMENTO COM TUDO NOVO
23276,Ipanema para até 4 pessoas com Ar e WiFi
23277,Villa 25 Hostel & Suites
23278,"Copa, lado da praia, AR condicionado até 4 pessoas"
23279,Ambiente familiar no coração da Zona Norte carioca
23280,Apartamento no Real Residende
23281,Wonderful sea view in Ipanema beach
23282,Apartamento inteiro a duas quadras da praia.
23283,Perto da praia uma quadra do BRT q leva ao metrô
23284,"Great Apartment in Flamengo with Magnificent View, Sugar Loaf!"
23285,"Quarto amplo, arejado, vista livre e silencioso."
23286,"RIO DE JANEIRO, Barra da Tijuca, Frente mar"
23287,Gran Nobile / Sheraton Barra
23288,Barra de Guaratiba casa para temporada
23289,COBERTURA DUPLEX - BARRA DA TIJUCA
23290,Loft Leblon - Novíssimo
23291,Apartamento Praia Copacabana Rua Domingos Ferreira
23292,Rio 3
23293,Lindo apartamento quarto e sala na barra da tijuca
23294,TOP ★★★★★ In a prime beach location
23295,Rio092-Luxury Penthouse in Ipanema with views
23296,Apto 3qtos Praia de Copacabana!
23297,Apartamento confortável 1 qt Copacabana posto 4
23298,Apartamento na Barra com Vista Incrível do Mar
23299,Amazing apartment with sea view
23300,"Apto em Ipanema para Natal e Ano Novo, completo."
23301,Bedroom in a 1920's House in Lapa for charity! T2
23302,El Misti Rooms Copacabana 6-Bed Shared Mixed Dorm
23303,Great Urca friendly apt!
23304,Cobertura inicio da Barra perto praia melhor area.
23305,Suíte na Praia de Copacabana
23306,Gem in Leblon!
23307,Apartamento duplex Vidigal
23308,Recreio com amor e aconchego
23309,Casa na Mata Atlântica próximo Barra da Tijuca
23310,3 Bedroom 2 Bath - 5 min. to beach Copacabana #502
23311,Apartamento Ipanema - Ótima localização e conforto
23312,KITNET NA LAPA
23313,WONDERFUL APARTMENTE IN COPACABANA!
23314,Best Location in IPANEMA
23315,Flat Ipanema  All Service (Site Photo n. 6)
23316,Ótimo apto no flamengo para casais
23317,2 qts no melhor lugar de copacabana
23318,Apartamento perto da Praia de Copacabana com wifi
23319,Ótima localização! Bonito e muito confortável.
23320,APARTAMENTO NA QUADRA DA PRAIA DE IPANEMA
23321,Amplo apartamento 2 quartos
23322,Espaço confortável em casa colonial
23323,"Casa na Gávea, silenciosa com vista para mata."
23324,IPANEMA 200 METROS DA PRAIA! MUITO LINDO! VENHAM!
23325,Green Park - 2 quartos_ Rio2 Park
23326,PROX. MARACANÃ | ENGENHÃO | AEROPORTO!
23327,Quarto suite  acomoda até 4 -  na Gavea
23328,Complete Studio Apartment in Copacabana
23329,Flat Ipanema All Service Penthouse
23330,Studio de luxo finamente decorado - Copacabana
23331,LUXURY BEDROOM WITH PRIVTE BATHROOM IN A PENTHOUSE
23332,Doce refúgio em excelente localização
23333,Apto em Botafogo perto do metro!
23334,Beautiful luxury home
23335,Room at Copacabana beach! 3 min to beach
23336,Linda vista panorâmica do Pão de Açúcar
23337,Praia do Leme. Melhor Reveillon do mundo
23338,Suite Master
23339,Quarto com sofá cama
23340,Apart-hotel no Sheraton Barra
23341,Confortable Apartment in Leblon
23342,Bora Bora resort real barra da tijuca
23343,Ipanema Ponto Nobre a Duas Quadras da Praia
23344,Apart Hotel no coração de Ipanema - Quadra do mar
23345,resort real bora bora
23346,Casa dos Sonhos/Quartinho na Mata
23347,"Calm, nature and peace ... In Rio!"
23348,conforto e liberdade
23349,Ao lado do Maracanã!
23350,Venha Ficar no melhor lugar da URCA!
23351,Um quarto na praia
23352,Quarto de hóspedes no Recreio
23353,Beautiful room with terrace!
23354,Design Copa Studio
23355,Temporada LAPA - CENTRO - RIO DE JANEIRO - RJ
23356,"Yacht Sailor, Urca, One of the most Fabulous Views"
23357,Cozy silent and close to subway
23358,"❤️ Ipanema posto 10, entre Mar e Lagoa. Lindo! ❤️"
23359,"Botanical Garden, best location -  3 bedroom"
23360,Studio/apt overlooking Botafogo
23361,Melhor lugar do Rio - LAPA
23362,Wonderful view Ipanema Tiffany's Tower 2 suites
23363,Kit net na Lapa - melhor do Rio. Apto inteiro
23364,Quarto em bairro residencial
23365,Perfect Location - One Comfortable Bedroom
23366,Pousada Zefa - Suite Kingsize Family
23367,"Brand new studio with Wi-Fi, Cable TV and A/C."
23368,COPACABANA BEACH- REVEILLON -WI FI FREE -Cable TV
23369,AC BEAUTIFUL ONE BEDROOM APARTMENT IN IPANEMA
23370,MOCHILEIROS PELO RIO DE JANEIRO
23371,Na esquina da praia do Leblon!
23372,Lindo Studio em Copacabana - Av. Prado Jr.
23373,Paradise Studio Copacabana
23374,Suíte casal
23375,Room in Leblon
23376,Apartment Recreio near beach
23377,Copacabana 3Q Av Nossa Senhora 1010
23378,"Lindo apartamento Copacabana , 2 Q /1105"
23379,"3 bedrooms (1 en suite), 2 living rooms, near Lapa"
23380,"FLAT NA AREIA DA PRAIA , IMPERDIVEL"
23381,Copacabana 2Q Xavier da Silveira 40/1108
23382,"Praia da Barra, apt montado total infra estrutura"
23383,RECANTO NAS ALTURAS
23384,Quarto Ipanema - Barão da Torre Posto 9
23385,Apartamento em Quintino
